Date,AAPL,MSFT,GOOG,FB,AMZN
2018-03-21,168.05398559570312,90.9449234008789,1090.8800048828125,169.38999938964844,1581.8599853515625
2018-03-22,165.67941284179688,88.29957580566406,1049.0799560546875,164.88999938964844,1544.9200439453125
2018-03-23,161.84286499023438,85.73289489746094,1021.5700073242188,159.38999938964844,1495.56005859375
2018-03-26,169.5258331298828,92.22334289550781,1053.2099609375,160.05999755859375,1555.8599853515625
2018-03-27,165.1790008544922,87.98489379882812,1005.0999755859375,152.22000122070312,1497.050048828125
2018-03-28,163.3539276123047,87.90621185302734,1004.5599975585938,153.02999877929688,1431.4200439453125
2018-03-29,164.62950134277344,89.75501251220703,1031.7900390625,159.7899932861328,1447.3399658203125
2018-04-02,163.5501708984375,87.05065155029297,1006.469970703125,155.38999938964844,1371.989990234375
2018-04-03,165.2280731201172,88.22089385986328,1013.4099731445312,156.11000061035156,1392.050048828125
2018-04-04,168.38760375976562,90.79740905761719,1025.1400146484375,155.10000610351562,1410.5699462890625
2018-04-05,169.5552520751953,90.8465805053711,1027.81005859375,159.33999633789062,1451.75
2018-04-06,165.21826171875,88.7322769165039,1007.0399780273438,157.1999969482422,1405.22998046875
2018-04-09,166.8568878173828,89.26331329345703,1015.4500122070312,157.92999267578125,1406.0799560546875
2018-04-10,169.996826171875,91.3382797241211,1031.6400146484375,165.0399932861328,1436.219970703125
2018-04-11,169.20201110839844,90.33521270751953,1019.969970703125,166.32000732421875,1427.050048828125
2018-04-12,170.87010192871094,92.02666473388672,1032.510009765625,163.8699951171875,1448.5
2018-04-13,171.4490203857422,91.53496551513672,1029.27001953125,164.52000427246094,1430.7900390625
2018-04-16,172.51856994628906,92.60686492919922,1037.97998046875,164.8300018310547,1441.5
2018-04-17,174.8931121826172,94.47533416748047,1074.1600341796875,168.66000366210938,1503.8299560546875
2018-04-18,174.5006103515625,94.83919525146484,1072.0799560546875,166.36000061035156,1527.8399658203125
2018-04-19,169.5552520751953,94.51466369628906,1087.699951171875,168.10000610351562,1556.9100341796875
2018-04-20,162.60818481445312,93.42308807373047,1072.9599609375,166.27999877929688,1527.489990234375
2018-04-23,162.13723754882812,93.76728057861328,1067.449951171875,165.83999633789062,1517.8599853515625
2018-04-24,159.88040161132812,91.57429504394531,1019.97998046875,159.69000244140625,1460.0899658203125
2018-04-25,160.57705688476562,90.77774047851562,1021.1799926757812,159.69000244140625,1460.1700439453125
2018-04-26,161.13636779785156,92.69538879394531,1040.0400390625,174.16000366210938,1517.9599609375
2018-04-27,159.2720489501953,94.22948455810547,1030.050048828125,173.58999633789062,1572.6199951171875
2018-04-30,162.15682983398438,91.96765899658203,1017.3300170898438,172.0,1566.1300048828125
2018-05-01,165.9247283935547,93.42308807373047,1037.31005859375,173.86000061035156,1582.260009765625
2018-05-02,173.2544708251953,91.95783233642578,1024.3800048828125,176.07000732421875,1569.6800537109375
2018-05-03,173.56846618652344,92.50852966308594,1023.719970703125,174.02000427246094,1572.0799560546875
2018-05-04,180.37814331054688,93.58043670654297,1048.2099609375,176.61000061035156,1580.949951171875
2018-05-07,181.68316650390625,94.62284851074219,1054.7900390625,177.97000122070312,1600.1400146484375
2018-05-08,182.55645751953125,94.21965026855469,1053.9100341796875,178.9199981689453,1592.3900146484375
2018-05-09,183.84185791015625,95.33090209960938,1082.760009765625,182.66000366210938,1608.0
2018-05-10,186.47152709960938,96.28480529785156,1097.5699462890625,185.52999877929688,1609.0799560546875
2018-05-11,185.7623291015625,96.07827758789062,1098.260009765625,186.99000549316406,1602.9100341796875
2018-05-14,185.32891845703125,96.40280151367188,1100.199951171875,186.63999938964844,1601.5400390625
2018-05-15,183.6445770263672,95.70458984375,1079.22998046875,184.32000732421875,1576.1199951171875
2018-05-16,185.3584747314453,95.95149993896484,1081.77001953125,183.1999969482422,1587.280029296875
2018-05-17,184.18630981445312,94.99346923828125,1078.5899658203125,183.75999450683594,1581.760009765625
2018-05-18,183.51651000976562,95.17124938964844,1066.3599853515625,182.67999267578125,1574.3699951171875
2018-05-21,184.81671142578125,96.39595031738281,1079.5799560546875,184.49000549316406,1585.4599609375
2018-05-22,184.353759765625,96.29718780517578,1069.72998046875,183.8000030517578,1581.4000244140625
2018-05-23,185.5357666015625,97.44287109375,1079.68994140625,186.89999389648438,1601.8599853515625
2018-05-24,185.32891845703125,97.0971908569336,1079.239990234375,185.92999267578125,1603.0699462890625
2018-05-25,185.7524871826172,97.14657592773438,1075.6600341796875,184.9199981689453,1610.1500244140625
2018-05-29,185.08267211914062,96.80089569091797,1060.3199462890625,185.74000549316406,1612.8699951171875
2018-05-30,184.6886749267578,97.72929382324219,1067.800048828125,187.6699981689453,1624.8900146484375
2018-05-31,184.068115234375,97.62065124511719,1084.989990234375,191.77999877929688,1629.6199951171875
2018-06-01,187.38760375976562,99.54660034179688,1119.5,193.99000549316406,1641.5400390625
2018-06-04,188.95375061035156,100.41574096679688,1139.2900390625,193.27999877929688,1665.27001953125
2018-06-05,190.41156005859375,100.92933654785156,1139.6600341796875,192.94000244140625,1696.3499755859375
2018-06-06,191.0714874267578,101.22562408447266,1136.8800048828125,191.33999633789062,1695.75
2018-06-07,190.55931091308594,99.63548278808594,1123.8599853515625,188.17999267578125,1689.300048828125
2018-06-08,188.82569885253906,100.37622833251953,1120.8699951171875,189.10000610351562,1683.989990234375
2018-06-11,188.3627471923828,99.80339813232422,1129.989990234375,191.5399932861328,1689.1199951171875
2018-06-12,189.39700317382812,100.0601806640625,1139.3199462890625,192.39999389648438,1698.75
2018-06-13,187.84068298339844,99.6058578491211,1134.7900390625,192.41000366210938,1704.8599853515625
2018-06-14,187.93919372558594,100.1688232421875,1152.1199951171875,196.80999755859375,1723.8599853515625
2018-06-15,186.00857543945312,98.89474487304688,1152.260009765625,195.85000610351562,1715.969970703125
2018-06-18,185.9100799560547,99.61573791503906,1173.4599609375,198.30999755859375,1723.7900390625
2018-06-19,182.9058074951172,99.61573791503906,1168.06005859375,197.49000549316406,1734.780029296875
2018-06-20,183.7036590576172,100.61328125,1169.8399658203125,202.0,1750.0799560546875
2018-06-21,182.6792449951172,99.89227294921875,1157.6600341796875,201.5,1730.219970703125
2018-06-22,182.14735412597656,99.1712875366211,1155.47998046875,201.74000549316406,1715.6700439453125
2018-06-25,179.43858337402344,97.17620849609375,1124.81005859375,196.35000610351562,1663.1500244140625
2018-06-26,181.6646728515625,97.8576889038086,1118.4599609375,199.0,1691.0899658203125
2018-06-27,181.39874267578125,96.3366928100586,1103.97998046875,195.83999633789062,1660.510009765625
2018-06-28,182.71864318847656,97.41324615478516,1114.219970703125,196.22999572753906,1701.449951171875
2018-06-29,182.33448791503906,97.39349365234375,1115.6500244140625,194.32000732421875,1699.800048828125
2018-07-02,184.3734588623047,98.7762222290039,1127.4599609375,197.36000061035156,1713.780029296875
2018-07-03,181.162353515625,97.82806396484375,1102.8900146484375,192.72999572753906,1693.9599609375
2018-07-05,182.6201629638672,98.52930450439453,1124.27001953125,198.4499969482422,1699.72998046875
2018-07-06,185.15162658691406,99.91203308105469,1140.1700439453125,203.22999572753906,1710.6300048828125
2018-07-09,187.7224884033203,100.5935287475586,1154.050048828125,204.74000549316406,1739.02001953125
2018-07-10,187.49594116210938,100.86019134521484,1152.8399658203125,203.5399932861328,1743.0699462890625
2018-07-11,185.06297302246094,100.721923828125,1153.9000244140625,202.5399932861328,1755.0
2018-07-12,188.16574096679688,102.90465545654297,1183.47998046875,206.9199981689453,1796.6199951171875
2018-07-13,188.46124267578125,104.12935638427734,1188.8199462890625,207.32000732421875,1813.030029296875
2018-07-16,188.0475311279297,103.61577606201172,1183.8599853515625,207.22999572753906,1822.489990234375
2018-07-17,188.57945251464844,104.64293670654297,1198.800048828125,209.99000549316406,1843.9300537109375
2018-07-18,187.54518127441406,103.82318115234375,1195.8800048828125,209.36000061035156,1842.9200439453125
2018-07-19,189.0030059814453,103.112060546875,1186.9599609375,208.08999633789062,1812.969970703125
2018-07-20,188.56959533691406,104.95899200439453,1184.9100341796875,209.94000244140625,1813.699951171875
2018-07-23,188.73703002929688,106.63801574707031,1205.5,210.91000366210938,1802.0
2018-07-24,190.10621643066406,106.33184814453125,1248.0799560546875,214.6699981689453,1829.239990234375
2018-07-25,191.89892578125,109.46273803710938,1263.699951171875,217.5,1863.6099853515625
2018-07-26,191.29808044433594,108.26766967773438,1268.3299560546875,176.25999450683594,1808.0
2018-07-27,188.1165008544922,106.35159301757812,1238.5,174.88999938964844,1817.27001953125
2018-07-30,187.0625457763672,104.07010650634766,1219.739990234375,171.05999755859375,1779.219970703125
2018-07-31,187.43682861328125,104.7713394165039,1217.260009765625,172.5800018310547,1777.43994140625
2018-08-01,198.478759765625,104.9688720703125,1220.010009765625,171.64999389648438,1797.1700439453125
2018-08-02,204.28045654296875,106.24295043945312,1226.1500244140625,176.3699951171875,1834.3299560546875
2018-08-03,204.87144470214844,106.7071533203125,1223.7099609375,177.77999877929688,1823.2900390625
2018-08-06,205.9352569580078,106.79605102539062,1224.77001953125,185.69000244140625,1847.75
2018-08-07,204.004638671875,107.53678894042969,1242.219970703125,183.80999755859375,1862.47998046875
2018-08-08,204.1425323486328,108.13927459716797,1245.6099853515625,185.17999267578125,1886.52001953125
2018-08-09,205.74810791015625,108.31704711914062,1249.0999755859375,183.08999633789062,1898.52001953125
2018-08-10,205.13525390625,107.65531921386719,1237.6099853515625,180.25999450683594,1886.300048828125
2018-08-13,206.4597930908203,106.87506103515625,1235.010009765625,180.0500030517578,1896.199951171875
2018-08-14,207.32965087890625,108.20840454101562,1242.0999755859375,181.11000061035156,1919.6500244140625
2018-08-15,207.81399536132812,106.74104309082031,1214.3800048828125,179.52999877929688,1882.6199951171875
2018-08-16,210.85845947265625,106.7212142944336,1206.489990234375,174.6999969482422,1886.52001953125
2018-08-17,215.0692901611328,106.66172790527344,1200.9599609375,173.8000030517578,1882.219970703125
2018-08-20,212.9737548828125,105.9577865600586,1207.77001953125,172.5,1876.7099609375
2018-08-21,212.55860900878906,105.07538604736328,1201.6199951171875,172.6199951171875,1883.4200439453125
2018-08-22,212.5684814453125,106.14615631103516,1207.3299560546875,173.63999938964844,1904.9000244140625
2018-08-23,213.00341796875,106.64189147949219,1205.3800048828125,172.89999389648438,1902.9000244140625
2018-08-24,213.66567993164062,107.4747314453125,1220.6500244140625,174.64999389648438,1905.3900146484375
2018-08-27,215.42514038085938,108.66448211669922,1241.8199462890625,177.4600067138672,1927.6800537109375
2018-08-28,217.16482543945312,109.31884765625,1231.1500244140625,176.25999450683594,1932.8199462890625
2018-08-29,220.406982421875,111.06382751464844,1249.300048828125,175.89999389648438,1998.0999755859375
2018-08-30,222.43331909179688,110.99442291259766,1239.1199951171875,177.63999938964844,2002.3800048828125
2018-08-31,225.0033416748047,111.37118530273438,1218.18994140625,175.72999572753906,2012.7099609375
2018-09-04,225.7248992919922,110.7564697265625,1197.0,171.16000366210938,2039.510009765625
2018-09-05,224.25209045410156,107.56395721435547,1186.47998046875,167.17999267578125,1994.8199462890625
2018-09-06,220.52560424804688,107.81182098388672,1171.43994140625,162.52999877929688,1958.31005859375
2018-09-07,218.7463836669922,107.28634643554688,1164.8299560546875,163.0399932861328,1952.0699462890625
2018-09-10,215.81065368652344,108.44635772705078,1164.6400146484375,164.17999267578125,1939.010009765625
2018-09-11,221.26695251464844,110.29048156738281,1177.3599853515625,165.94000244140625,1987.1500244140625
2018-09-12,218.51904296875,110.7564697265625,1162.8199462890625,162.0,1990.0
2018-09-13,223.7974090576172,111.94623565673828,1175.3299560546875,161.36000061035156,1989.8699951171875
2018-09-14,221.25704956054688,112.40229797363281,1172.530029296875,162.32000732421875,1970.18994140625
2018-09-17,215.3658447265625,111.18280029296875,1156.050048828125,160.5800018310547,1908.030029296875
2018-09-18,215.7216796875,112.24366760253906,1161.219970703125,160.3000030517578,1941.050048828125
2018-09-19,215.85018920898438,110.74655151367188,1171.0899658203125,163.05999755859375,1926.4200439453125
2018-09-20,217.4910125732422,112.60059356689453,1186.8699951171875,166.02000427246094,1944.300048828125
2018-09-21,215.14837646484375,113.28470611572266,1166.0899658203125,162.92999267578125,1915.010009765625
2018-09-24,218.2422332763672,113.69120788574219,1173.3699951171875,165.41000366210938,1934.3599853515625
2018-09-25,219.6260986328125,113.47308349609375,1184.6500244140625,164.91000366210938,1974.550048828125
2018-09-26,217.8765106201172,113.0071029663086,1180.489990234375,166.9499969482422,1974.8499755859375
2018-09-27,222.354248046875,113.43342590332031,1194.6400146484375,168.83999633789062,2012.97998046875
2018-09-28,223.13514709472656,113.39376831054688,1193.469970703125,164.4600067138672,2003.0
2018-10-01,224.63760375976562,114.62318420410156,1195.31005859375,162.44000244140625,2004.3599853515625
2018-10-02,226.63429260253906,114.1671142578125,1200.1099853515625,159.3300018310547,1971.31005859375
2018-10-03,229.39208984375,114.18693542480469,1202.949951171875,162.42999267578125,1952.760009765625
2018-10-04,225.3591766357422,111.8272476196289,1168.18994140625,158.85000610351562,1909.4200439453125
2018-10-05,221.7018585205078,111.17288970947266,1157.3499755859375,157.3300018310547,1889.6500244140625
2018-10-08,221.1878662109375,109.90380859375,1148.969970703125,157.25,1864.4200439453125
2018-10-09,224.25209045410156,111.30177307128906,1138.8199462890625,157.89999389648438,1870.3199462890625
2018-10-10,213.86337280273438,105.25384521484375,1081.219970703125,151.3800048828125,1755.25
2018-10-11,211.9754180908203,105.0059814453125,1079.3199462890625,153.35000610351562,1719.3599853515625
2018-10-12,219.54702758789062,108.63473510742188,1110.0799560546875,153.74000549316406,1788.6099853515625
2018-10-15,214.85182189941406,106.68155670166016,1092.25,153.52000427246094,1760.949951171875
2018-10-16,219.5865478515625,110.05253601074219,1121.280029296875,158.77999877929688,1819.9599609375
2018-10-17,218.6376495361328,109.76500701904297,1115.68994140625,159.4199981689453,1831.72998046875
2018-10-18,213.5272979736328,107.57386779785156,1087.969970703125,154.9199981689453,1770.719970703125
2018-10-19,216.77932739257812,107.73250579833984,1096.4599609375,154.0500030517578,1764.030029296875
2018-10-22,218.10385131835938,108.69422149658203,1101.1600341796875,154.77999877929688,1789.300048828125
2018-10-23,220.15985107421875,107.17728424072266,1103.68994140625,154.38999938964844,1768.699951171875
2018-10-24,212.60801696777344,101.44662475585938,1050.7099609375,146.0399932861328,1664.199951171875
2018-10-25,217.263671875,107.37557983398438,1095.5699462890625,150.9499969482422,1782.1700439453125
2018-10-26,213.8040771484375,106.04701232910156,1071.469970703125,145.3699951171875,1642.81005859375
2018-10-29,209.79092407226562,102.96356201171875,1020.0800170898438,142.08999633789062,1538.8800048828125
2018-10-30,210.83868408203125,102.84459686279297,1036.2099609375,146.22000122070312,1530.4200439453125
2018-10-31,216.3345184326172,105.8982925415039,1076.77001953125,151.7899932861328,1598.010009765625
2018-11-01,219.65576171875,105.0158920288086,1070.0,151.75,1665.530029296875
2018-11-02,205.08583068847656,105.25384521484375,1057.7900390625,150.35000610351562,1665.530029296875
2018-11-05,199.26380920410156,106.59232330322266,1040.0899658203125,148.67999267578125,1627.800048828125
2018-11-06,201.4186553955078,106.80052947998047,1055.81005859375,149.94000244140625,1642.81005859375
2018-11-07,207.52732849121094,111.00433349609375,1093.3900146484375,151.52999877929688,1755.489990234375
2018-11-08,206.80325317382812,110.79613494873047,1082.4000244140625,147.8699951171875,1754.9100341796875
2018-11-09,202.81576538085938,108.63473510742188,1066.1500244140625,144.9600067138672,1712.4300537109375
2018-11-12,192.59910583496094,105.9577865600586,1038.6300048828125,141.5500030517578,1636.8499755859375
2018-11-13,190.67478942871094,106.02719116210938,1036.050048828125,142.16000366210938,1631.1700439453125
2018-11-14,185.2887420654297,104.52361297607422,1043.6600341796875,144.22000122070312,1599.010009765625
2018-11-15,189.86143493652344,106.82378387451172,1064.7099609375,143.85000610351562,1619.43994140625
2018-11-16,191.9642791748047,107.8294906616211,1061.489990234375,139.52999877929688,1593.4100341796875
2018-11-19,184.35633850097656,104.17510223388672,1020.0,131.5500030517578,1512.2900390625
2018-11-20,175.54815673828125,101.27747344970703,1025.760009765625,132.42999267578125,1495.4599609375
2018-11-21,175.34979248046875,102.67151641845703,1037.6099853515625,134.82000732421875,1516.72998046875
2018-11-23,170.8961181640625,102.6316909790039,1023.8800048828125,131.72999572753906,1502.06005859375
2018-11-26,173.20726013183594,106.0172348022461,1048.6199951171875,136.3800048828125,1581.3299560546875
2018-11-27,172.83033752441406,106.68437957763672,1044.4100341796875,135.0,1581.4200439453125
2018-11-28,179.47613525390625,110.6474609375,1086.22998046875,136.75999450683594,1677.75
2018-11-29,178.09738159179688,109.7214126586914,1088.300048828125,138.67999267578125,1673.5699462890625
2018-11-30,177.13522338867188,110.4184341430664,1094.4300537109375,140.61000061035156,1690.1700439453125
2018-12-03,183.3247528076172,111.61332702636719,1106.4300537109375,141.08999633789062,1772.3599853515625
2018-12-04,175.26051330566406,108.05850982666016,1050.8199462890625,137.92999267578125,1668.4000244140625
2018-12-06,173.3064727783203,108.72566986083984,1068.72998046875,139.6300048828125,1699.18994140625
2018-12-07,167.12686157226562,104.3742446899414,1036.5799560546875,137.4199981689453,1629.1300048828125
2018-12-10,168.22789001464844,107.13246154785156,1039.550048828125,141.85000610351562,1641.030029296875
2018-12-11,167.26573181152344,108.12821197509766,1051.75,142.0800018310547,1643.239990234375
2018-12-12,167.73193359375,108.61613464355469,1063.6800537109375,144.5,1663.5400390625
2018-12-13,169.56695556640625,108.98455810546875,1061.9000244140625,145.00999450683594,1658.3800048828125
2018-12-14,164.14122009277344,105.5791015625,1042.0999755859375,144.05999755859375,1591.9100341796875
2018-12-17,162.61367797851562,102.45245361328125,1016.530029296875,140.19000244140625,1520.9100341796875
2018-12-18,164.7264404296875,103.52786254882812,1028.7099609375,143.66000366210938,1551.47998046875
2018-12-19,159.58834838867188,103.24905395507812,1023.010009765625,133.24000549316406,1495.0799560546875
2018-12-20,155.56118774414062,101.07832336425781,1009.4099731445312,133.39999389648438,1460.8299560546875
2018-12-21,149.5105438232422,97.8122787475586,979.5399780273438,124.94999694824219,1377.449951171875
2018-12-24,145.64208984375,93.72970581054688,976.219970703125,124.05999755859375,1343.9599609375
2018-12-26,155.8984375,100.13236236572266,1039.4599609375,134.17999267578125,1470.9000244140625
2018-12-27,154.88668823242188,100.74972534179688,1043.8800048828125,134.52000427246094,1461.6400146484375
2018-12-28,154.96603393554688,99.96308898925781,1037.0799560546875,133.1999969482422,1478.02001953125
2018-12-31,156.46383666992188,101.13806915283203,1035.6099853515625,131.08999633789062,1501.969970703125
