"Symbol","Trade DATE","NOCP"
"AMD","1/2/2019","18.830000000000"
"AMD","12/31/2018","18.460000000000"
"AMD","12/28/2018","17.820000000000"
"AMD","12/27/2018","17.490000000000"
"AMD","12/26/2018","17.900000000000"
"AMD","12/24/2018","16.650000000000"
"AMD","12/21/2018","16.930000000000"
"AMD","12/20/2018","17.940000000000"
"AMD","12/19/2018","18.160000000000"
"AMD","12/18/2018","19.500000000000"
"AMD","12/17/2018","18.830000000000"
"AMD","12/14/2018","19.900000000000"
"AMD","12/13/2018","19.860000000000"
"AMD","12/12/2018","20.480000000000"
"AMD","12/11/2018","19.980000000000"
"AMD","12/10/2018","19.990000000000"
"AMD","12/7/2018","19.460000000000"
"AMD","12/6/2018","21.300000000000"
"AMD","12/4/2018","21.120000000000"
"AMD","12/3/2018","23.710000000000"
"AMD","11/30/2018","21.300000000000"
"AMD","11/29/2018","21.430000000000"
"AMD","11/28/2018","21.340000000000"
"AMD","11/27/2018","21.050000000000"
"AMD","11/26/2018","20.080000000000"
"AMD","11/23/2018","19.380000000000"
"AMD","11/21/2018","18.730000000000"
"AMD","11/20/2018","19.210000000000"
"AMD","11/19/2018","19.110000000000"
"AMD","11/16/2018","20.660000000000"
"AMD","11/15/2018","21.490000000000"
"AMD","11/14/2018","20.810000000000"
"AMD","11/13/2018","19.610000000000"
"AMD","11/12/2018","19.030000000000"
"AMD","11/9/2018","21.030000000000"
"AMD","11/8/2018","21.200000000000"
"AMD","11/7/2018","21.840000000000"
"AMD","11/6/2018","20.680000000000"
"AMD","11/5/2018","19.900000000000"
"AMD","11/2/2018","20.230000000000"
"AMD","11/1/2018","20.220000000000"
"AMD","10/31/2018","18.210000000000"
"AMD","10/30/2018","17.200000000000"
"AMD","10/29/2018","16.850000000000"
"AMD","10/26/2018","17.630000000000"
"AMD","10/25/2018","19.270000000000"
"AMD","10/24/2018","22.790000000000"
"AMD","10/23/2018","25.090000000000"
"AMD","10/22/2018","25.030000000000"
"AMD","10/19/2018","23.660000000000"
"AMD","10/18/2018","26.620000000000"
"AMD","10/17/2018","27.300000000000"
"AMD","10/16/2018","28.180000000000"
"AMD","10/15/2018","26.260000000000"
"AMD","10/12/2018","26.340000000000"
"AMD","10/11/2018","25.300000000000"
"AMD","10/10/2018","25.000000000000"
"AMD","10/9/2018","27.240000000000"
"AMD","10/8/2018","26.460000000000"
"AMD","10/5/2018","27.350000000000"
"AMD","10/4/2018","27.780000000000"
"AMD","10/3/2018","28.430000000000"
"AMD","10/2/2018","29.020000000000"
"AMD","10/1/2018","31.420000000000"
"AMD","9/28/2018","30.890000000000"
"AMD","9/27/2018","32.590000000000"
"AMD","9/26/2018","32.190000000000"
"AMD","9/25/2018","32.570000000000"
"AMD","9/24/2018","32.610000000000"
"AMD","9/21/2018","31.020000000000"
"AMD","9/20/2018","31.180000000000"
"AMD","9/19/2018","31.210000000000"
"AMD","9/18/2018","31.930000000000"
"AMD","9/17/2018","32.430000000000"
"AMD","9/14/2018","32.720000000000"
"AMD","9/13/2018","30.480000000000"
"AMD","9/12/2018","32.210000000000"
"AMD","9/11/2018","30.100000000000"
"AMD","9/10/2018","29.890000000000"
"AMD","9/7/2018","27.380000000000"
"AMD","9/6/2018","27.840000000000"
"AMD","9/5/2018","28.510000000000"
"AMD","9/4/2018","28.060000000000"
"AMD","8/31/2018","25.170000000000"
"AMD","8/30/2018","24.890000000000"
"AMD","8/29/2018","25.200000000000"
"AMD","8/28/2018","25.050000000000"
"AMD","8/27/2018","25.260000000000"
"AMD","8/24/2018","23.980000000000"
"AMD","8/23/2018","22.290000000000"
"AMD","8/22/2018","20.900000000000"
"AMD","8/21/2018","20.400000000000"
"AMD","8/20/2018","19.980000000000"
"AMD","8/17/2018","19.770000000000"
"AMD","8/16/2018","19.330000000000"
"AMD","8/15/2018","19.700000000000"
"AMD","8/14/2018","20.020000000000"
"AMD","8/13/2018","19.730000000000"
"AMD","8/10/2018","19.060000000000"
"AMD","8/9/2018","19.100000000000"
"AMD","8/8/2018","19.580000000000"
"AMD","8/7/2018","19.560000000000"
"AMD","8/6/2018","19.430000000000"
"AMD","8/3/2018","18.490000000000"
"AMD","8/2/2018","18.790000000000"
"AMD","8/1/2018","18.480000000000"
"AMD","7/31/2018","18.330000000000"
"AMD","7/30/2018","19.420000000000"
"AMD","7/27/2018","18.940000000000"
"AMD","7/26/2018","18.350000000000"
"AMD","7/25/2018","16.050000000000"
"AMD","7/24/2018","16.190000000000"
"AMD","7/23/2018","16.660000000000"
"AMD","7/20/2018","16.500000000000"
"AMD","7/19/2018","16.710000000000"
"AMD","7/18/2018","16.850000000000"
"AMD","7/17/2018","16.870000000000"
"AMD","7/16/2018","16.580000000000"
"AMD","7/13/2018","16.270000000000"
"AMD","7/12/2018","16.560000000000"
"AMD","7/11/2018","16.270000000000"
"AMD","7/10/2018","16.550000000000"
"AMD","7/9/2018","16.610000000000"
"AMD","7/6/2018","16.360000000000"
"AMD","7/5/2018","15.500000000000"
"AMD","7/3/2018","15.000000000000"
"AMD","7/2/2018","15.160000000000"
"AMD","6/29/2018","14.990000000000"
"AMD","6/28/2018","15.310000000000"
"AMD","6/27/2018","14.970000000000"
"AMD","6/26/2018","15.500000000000"
"AMD","6/25/2018","15.110000000000"
"AMD","6/22/2018","15.800000000000"
"AMD","6/21/2018","15.650000000000"
"AMD","6/20/2018","16.520000000000"
"AMD","6/19/2018","16.690000000000"
"AMD","6/18/2018","17.110000000000"
"AMD","6/15/2018","16.340000000000"
"AMD","6/14/2018","16.250000000000"
"AMD","6/13/2018","16.320000000000"
"AMD","6/12/2018","15.850000000000"
"AMD","6/11/2018","15.730000000000"
"AMD","6/8/2018","15.250000000000"
"AMD","6/7/2018","14.890000000000"
"AMD","6/6/2018","15.670000000000"
"AMD","6/5/2018","14.850000000000"
"AMD","6/4/2018","14.850000000000"
"AMD","6/1/2018","14.400000000000"
"AMD","5/31/2018","13.730000000000"
"AMD","5/30/2018","13.820000000000"
"AMD","5/29/2018","13.360000000000"
"AMD","5/25/2018","13.540000000000"
"AMD","5/24/2018","13.410000000000"
"AMD","5/23/2018","13.100000000000"
"AMD","5/22/2018","12.980000000000"
"AMD","5/21/2018","12.990000000000"
"AMD","5/18/2018","13.000000000000"
"AMD","5/17/2018","12.820000000000"
"AMD","5/16/2018","12.820000000000"
"AMD","5/15/2018","12.450000000000"
